Spec.No.,S.W.No.,Mass_Single,Fam_Genus,species,Date,County,Location,Grid ref,Sex,Length Imp.,Length Met.,Condition,in Collections,year,sequ,lett,Entered,Updated,Count,MCS,BMNH,Rect.CoNAord.,Latitude,Longitude,Other refs,age,Old County,GRef Source,By Catch,Rep.Source,SMRU animal,SMRU No,RLaw,IoZ London,JBaker,VSimpson,CBRU,RJReid,NMS No,Irish,Other,Comb_other_ref,Year_val,Month_val,Day_val,Aggregated_Date,Name Common,Name Current Sci ,Beak Len (m),Beak-Blowhole(m),Snout-mid BF (m),Tail-mid BF (m),BF base Len (m),BF max Height(m),Tail span (m),Tail Depth (m),Tail Curve (m),Keel/T.Stock (m),Flipper Len (m),Flipper Wid (m),Body Girth (m),Gen Slit Len (m),Gen Slit-anus(m),Teeth Top Jaw,Teeth Low Jaw,Teeth Diam mm,Baleen Plate clr,Baleen Fring clr,Country Code,C.of Death,Parasites,Comment
2955,1972/12,S,Delphinus,delphis,26-Jun-72,Cornwall,"Compon Point, Bude",SS20020602,M,6'2'',1.88m*,NA,NA,1972,12,NA,02-Nov-90,23-Dec-08,850,ZK0048,ZK0048,22002010602,50.82514282,-4.555751292,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,6,26,19720626,Common dolphin,Delphinus delphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common dolphin
2956,1972/13,S,Tursiops,truncatus,24-Aug-72,"Cardigan, Wales","Borth, 4 miles N. of Aberystwyth",SN60708980,M,4'8'',1.42m*,NA,NA,1972,13,NA,02-Nov-90,23-Dec-08,2849,ZK0053,ZK0053,26070028980,52.48793833,-4.051807052,NA,NA,NA,BMNH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,8,24,19720824,BottleNAnosed dolphin,Tursiops truncatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,a)Bottle-nosed Dolphin b)1st info SN5881.
2957,1972/14,S,Phocoena,phocoena,Aug-72,Isle of Man,Douglas,SC38007600,NA,4'0'',1.22m*,NA,NA,1972,14,NA,02-Nov-90,23-Dec-08,2423,ZK0085,ZK0085,23800047600,54.15404988,-4.48106322,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,8,14,19720814,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,7,NA,NA,Common Porpoise
2958,1972/15,S,Globicephala,melaena,05-Sep-72,Cornwall,"Crantock, Newquay",SW80986102,M,15'1.5'',4.61m*,NA,NA,1972,15,NA,02-Nov-90,23-Dec-08,1257,ZK0079,ZK0079,18098006102,50.40756008,-5.08278354,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,9,5,19720905,LongNAfinned Pilot whale,Globicephala melas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Long-finned Pilot Whale
2959,1972/16,S,Balaenoptera,acutorostrata,26-Sep-72,"Inverness-shire, Scotland","West Bay, Vatersay, Barra, Outer Hebrides",NF68000100,M,27'8'',8.43m*,decayed,NA,1972,16,NA,02-Nov-90,23-Dec-08,451,ZK0132,ZK0132,6800080100,56.98070515,-7.466288872,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,9,26,19720926,Minke whale,Balaenoptera acutorostrata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,Lesser Rorqual
2960,1972/17,S,Delphinus,delphis,29-Sep-72,Cornwall,"Stony Porth, N.side of St Martins, Isles of Scilly",SV92001500,F,6'6'',1.98m*,NA,NA,1972,17,NA,02-Nov-90,23-Dec-08,851,ZK0048,ZK0048,9200001500,49.95493601,-6.294739807,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,9,29,19720929,Common dolphin,Delphinus delphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common dolphin
2961,1972/18,S,Hyperoodon,ampullatus,1-3 Oct 1972,"Dunbartonshire, Scotland","Kilcreggan Village, S.W.Helensburgh",NS29008200,F,20'5'',6.22m*,alive,NA,1972,18,NA,02-Nov-90,23-Dec-08,309,ZK0125,ZK0125,22900068200,56.00045129,-4.742488429,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,10,1,1972101-3,BottleNAnosed whale,Hyperoodon ampullatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,Bottle-nosed Whale
2962,1972/19,S,Mesoplodon,bidens,Oct-72,Yorkshire,Filey,TA13007800,M,NA,NA,NA,NA,1972,19,NA,02-Nov-90,23-Dec-08,533,ZK0113,ZK0113,51300047800,54.18514,-0.268170535,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,10,14,19721014,Sowerby's Beaked whale,Mesoplodon bidens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Sowerby's Beaked Whale
2963,1972/20,S,Balaenoptera,acutorostrata,25-Oct-72,Gloucestershire,"Beachley, Chepstow",ST53009300,NA,17'6'',5.33m*,decayed,NA,1972,20,NA,02-Nov-90,23-Dec-08,452,ZK0132,ZK0132,35300019300,51.63337603,-2.679162023,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,10,25,19721025,Minke whale,Balaenoptera acutorostrata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Lesser Rorqual
2964,1972/21,S,Hyperoodon,ampullatus,26-Oct-72,"Caithness, Scotland",John O'Groats,ND37017300,F,15'2'',4.62m*,Dead,"'head, on arrival'",1972,21,NA,02-Nov-90,23-Dec-08,310,ZK0125,ZK0125,33701097300,58.6406632,-3.08523892,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,10,26,19721026,BottleNAnosed whale,Hyperoodon ampullatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,Bottle-nosed Whale
2965,1972/22,S,Phocoena,phocoena,29-Oct-72,Essex,"Jaywick beach, Clacton-on-Sea",TM17011500,NA,5'0'',1.52m*,NA,NA,1972,22,NA,02-Nov-90,23-Dec-08,2424,ZK0085,ZK0085,61701021500,51.79103817,1.14712588,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,10,29,19721029,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise
2966,1972/23,S,Hyperoodon,ampullatus,28-Oct-72,"Inverness-shire, Scotland","Claddach Kyles, North Uist, Outer Hebrides",NF78757529,NA,26'2'',7.98m*,decayed,NA,1972,23,NA,02-Nov-90,23-Dec-08,311,ZK0125,ZK0125,7875087529,57.65280892,-7.38677528,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,10,28,19721028,BottleNAnosed whale,Hyperoodon ampullatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,Bottle-nosed Whale
2967,1972/24,S,Orcinus,orca,03-Nov-72,"Caithness, Scotland",West Mey,ND28007200,F,12'7'',3.84m*,NA,"'head, on arrival'",1972,24,NA,02-Nov-90,23-Dec-08,1793,ZK0069,ZK0069,32800097200,58.63028092,-3.240112268,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,11,3,19721103,Killer whale,Orcinus orca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,Killer Whale
2968,1972/25,S,Delphinus,delphis,22-Nov-72,Cornwall,"Halangy beach, St Mary's, Isles of Scilly",SV91031098,F,6.5',1.98m*,NA,NA,1972,25,NA,02-Nov-90,23-Dec-08,852,ZK0048,ZK0048,9103001098,49.91837765,-6.305005253,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,11,22,19721122,Common dolphin,Delphinus delphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common dolphin
2969,1972/26,S,Phocoena,phocoena,20-Oct-72,Gloucestershire,Lydney Sands,ST63009900,NA,3'8'',1.12m*,NA,NA,1972,26,NA,02-Nov-90,23-Dec-08,2425,ZK0085,ZK0085,36300019900,51.68807406,-2.53530251,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,10,20,19721020,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise
2970,1972/27,S,Mesoplodon,bidens,18-Nov-72,"Inverness-shire, Scotland","N.side Beauly, Moray Firth",NH52004600,F,16',4.88m*,NA,NA,1972,27,NA,02-Nov-90,23-Dec-08,534,ZK0113,ZK0113,25200084600,57.48026913,-4.46874322,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972,11,18,19721118,Sowerby's Beaked whale,Mesoplodon bidens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,Sowerby's Beaked Whale
2971,1973/1,S,Globicephala,melaena,01-Jan-73,Cornwall,Porthleven,SW62012501,NA,17'6'',5.33m*,NA,NA,1973,1,NA,02-Nov-90,23-Dec-08,1258,ZK0079,ZK0079,16201002501,50.0768441,-5.326723006,NA,NA,NA,BMNH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,1,1,19730101,LongNAfinned Pilot whale,Globicephala melas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Long-finned Pilot Whale
2972,1973/2,S,Delphinus,delphis,Jan-73,Cornwall,"Burnt Island, St Agnes, Isles of Scilly",SV88010701,NA,6'5'',1.96m*,NA,NA,1973,2,NA,02-Nov-90,23-Dec-08,853,ZK0048,ZK0048,8801000701,49.88120256,-6.343752639,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,1,14,19730114,Common dolphin,Delphinus delphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common dolphin
2973,1973/3,S,Delphinus,delphis,17-Jan-73,Cornwall,"Deep Point, St Mary's, Isles of Scilly",SV91021102,F,7'4'',2.24m*,decayed,NA,1973,3,NA,02-Nov-90,23-Dec-08,854,ZK0048,ZK0048,9102001102,49.91873127,-6.305176178,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,1,17,19730117,Common dolphin,Delphinus delphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common dolphin
2974,1973/4,S,Globicephala,melaena,24-Jan-73,"Carmarthenshire, Wales",Cefn Sidan (nr Pembrey),SN42010100,NA,ca15',ca4.57m*,NA,NA,1973,4,NA,02-Nov-90,23-Dec-08,1259,ZK0079,ZK0079,24201020100,51.6850385,-4.285720943,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,1,24,19730124,LongNAfinned Pilot whale,Globicephala melas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,Long-finned Pilot Whale
2975,1973/5,S,Globicephala,melaena,28-Jan-73,Cornwall,"Sunmerleaze beach, Bude",SS20010600,NA,11'9''+,3.58m+*,dead,NA,1973,5,NA,02-Nov-90,23-Dec-08,1260,ZK0079,ZK0079,22001010600,50.82496002,-4.555883326,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,1,28,19730128,LongNAfinned Pilot whale,Globicephala melas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Long-finned Pilot Whale
2976,1973/6,S,Phocoena,phocoena,17-20Jan1973,Northumberland,"Needles Eye Rocks, Newbiggin by the Sea",NZ31208720,NA,4'9'',1.45m*,dead,NA,1973,6,NA,02-Nov-90,23-Dec-08,2426,ZK0085,ZK0085,43120058720,55.17806,-1.510038759,NA,NA,NA,Blue FolderBMNH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,1,17,19730117-20,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,a)Common Porpoise b)1st info NZ31008700 BMNH
2977,1973/7,S,Globicephala,melaena,31-Jan-73,"Glamorgan, Wales",Ogmore-by-Sea,SS86017401,M,16'8'',5.08m*,decayed,NA,1973,7,NA,02-Nov-90,23-Dec-08,1261,ZK0079,ZK0079,28601017401,51.4530936,-3.640729601,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,1,31,19730131,LongNAfinned Pilot whale,Globicephala melas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,Long-finned Pilot Whale
2978,1973/8,S,Physeter,macrocephalus?,07-Feb-73,Cornwall,Portreath,SW65004500,NA,51',15.54m,decayed,NA,1973,8,NA,02-Nov-90,23-Dec-08,1100,ZK0107,ZK0107,16500004500,50.25753795,-5.297342018,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,2,7,19730207,Sperm whale,Physeter catodon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Sperm whale
2979,1973/9,S,Phocoena,phocoena,04-Mar-73,Cornwall,"St Mary's Quay, St.Mary's, Isles of Scilly",SV91031103,M,4'11'',1.5m*,NA,part lower jaw,1973,9,NA,02-Nov-90,23-Dec-08,2427,ZK0085,ZK0085,9103001103,49.91882613,-6.30504526,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,3,4,19730304,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise
2980,1973/10,S,Lagenorhynchus,acutus,15-Mar-73,Northumberland,Seaton Sluice,NZ33017600,NA,5',1.52m*,dead,NA,1973,10,NA,02-Nov-90,23-Dec-08,41,ZK0058,ZK0058,43301057600,55.07729187,-1.482918234,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,3,15,19730315,WhiteNAsided dolphin,Lagenorhynchus acutus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,White-sided Dolphin
2981,1973/10a,s,Delphinus,delphis,Mar-73,"Orkney Islands, Scotland","Rennibister, Mainland",HY39501275,NA,5'10.9''*,1.8m,NA,NA,1973,10,a,11-Oct-95,23-Dec-08,6072,ZK0048,ZK0048,33950101275,58.99798123,-3.053116121,NA,NA,NA,BMNH,NA,"Booth & Booth, 1994 p.25",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,3,14,19730314,Common dolphin,Delphinus delphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,NA
2982,1973/11,S,Lagenorhynchus,acutus,18-Mar-73,Yorkshire,"Cayton Bay, Scarborough",TA03028802,M,5'10'',1.78m*,"dead, good",NA,1973,11,NA,02-Nov-90,23-Dec-08,42,ZK0058,ZK0058,50302048802,54.2772705,-0.417615131,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,3,18,19730318,WhiteNAsided dolphin,Lagenorhynchus acutus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,White-sided Dolphin
2983,1973/12,S,Globicephala,melaena,09-Apr-73,"Inverness-shire, Scotland","Balgarva, Lochdar, South Uist, Outer Hebrides",NF76004600,F,14',4.27m*,decayed,NA,1973,12,NA,02-Nov-90,23-Dec-08,1262,ZK0079,ZK0079,7600084600,57.38888722,-7.393733334,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,4,9,19730409,LongNAfinned Pilot whale,Globicephala melas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,Long-finned Pilot Whale
2984,1973/13,S,Balaenoptera,acutorostrata,24-May-73,"Caithness, Scotland","John O'Groats, 0.5 mile W. of",ND37007300,M,15',4.57m*,good,piece baleen,1973,13,NA,02-Nov-90,23-Dec-08,453,ZK0132,ZK0132,33700097300,58.64066175,-3.085411172,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,5,24,19730524,Minke whale,Balaenoptera acutorostrata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,"a)Lesser Rorqual b)dead, good"
2985,1973/14,S,Phocoena,phocoena,23-Apr-73,"Kincardineshire, Scotland",St Cyrus,NO75016405,M,5'9'',1.75m*,decayed,NA,1973,14,NA,02-Nov-90,23-Dec-08,2428,ZK0085,ZK0085,37501076405,56.76751075,-2.408867498,NA,NA,NA,BMNH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,4,23,19730423,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,a)Common Porpoise
2986,1973/15,S,Ziphius,cavirostris,15-Jun-73,"Inverness-shire, Scotland","North Uist, north coast, Outer Hebrides",NF78777529,M,ca15',ca4.57m*,dead,NA,1973,15,NA,02-Nov-90,23-Dec-08,601,ZK0120,ZK0120,7877087529,57.65282317,-7.386441609,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,6,15,19730615,Cuvier's Beaked whale,Ziphius cavirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,Cuvier's Beaked Whale
2987,1973/16,S,Balaenoptera,acutorostrata,24-Jun-73,Kent,"Broadness Point, Swanscombe",TQ60007400,F,15'1.5'',4.61m*,alive,NA,1973,16,NA,02-Nov-90,23-Dec-08,454,ZK0132,ZK0132,56000017400,51.44187151,0.302483646,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,6,24,19730624,Minke whale,Balaenoptera acutorostrata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Lesser Rorqual
2988,1973/17,S,Tursiops,truncatus,11-Jul-73,"Cardiganshire, Wales",Aberystwyth,SN58018101,M,ca10',ca3.05m*,decayed,NA,1973,17,NA,02-Nov-90,23-Dec-08,2850,ZK0053,ZK0053,25801028101,52.40826604,-4.087661825,NA,NA,NA,BMNH,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,7,11,19730711,BottleNAnosed dolphin,Tursiops truncatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,Bottle-nosed Dolphin
2989,1973/18,S,Delphinus,delphis?,08-Aug-73,Kent,"Greatstone, New Romney",TR06002400,NA,NA,NA,decayed,NA,1973,18,NA,02-Nov-90,23-Dec-08,855,ZK0048,ZK0048,60600012400,50.97796074,0.934900834,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,8,8,19730808,Common dolphin,Delphinus delphis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common dolphin
2990,1973/19,S,Phocoena,phocoena,13-Aug-73,"Banffshire, Scotland",Banff,NJ68006300,F,3'11'',1.19m*,"dead, good",NA,1973,19,NA,02-Nov-90,23-Dec-08,2429,ZK0085,ZK0085,36800086300,57.65601016,-2.536293645,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,8,13,19730813,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,Common Porpoise
2991,1973/20,S,Orcinus,orca,14-Aug-73,"Argyllshire, Scotland","Kerrera, Oban",NM86003000,NA,NA,NA,NA,NA,1973,20,NA,02-Nov-90,23-Dec-08,1794,ZK0069,ZK0069,18600073000,56.41372376,-5.469559281,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,8,14,19730814,Killer whale,Orcinus orca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,NA,NA,Killer Whale
2992,1973/21,S,Tursiops,truncatus,02-Sep-73,"W.Glamorgan, Wales","Caswell Bay, Gower",SS52009000,F,8'2'',2.49m*,decayed,NA,1973,21,NA,02-Nov-90,23-Dec-08,2851,ZK0053,ZK0053,25200019000,51.58891463,-4.136650667,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,9,2,19730902,BottleNAnosed dolphin,Tursiops truncatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,NA,Bottle-nosed Dolphin
2993,1973/22,S,Phocoena,phocoena,20-Sep-73,Cornwall,"St Agnes, Truro",SW81002700,M,3'6'',1.07m*,"dead, good",NA,1973,22,NA,02-Nov-90,23-Dec-08,2430,ZK0085,ZK0085,18100002700,50.10201744,-5.062831959,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,9,20,19730920,Harbour porpoise,Phocoena phocoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,Common Porpoise
