"","X","S.W.No.","Name.Current.Sci","Name.Common","Latitude","Longitude","County","Year","Date"
"2007",2419,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2008",2420,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2009",2421,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2010",2422,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2011",2423,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2012",2424,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2013",2425,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2014",2426,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2015",2427,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2016",2428,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2017",2429,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2018",2430,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2019",2431,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2020",2432,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2021",2433,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2022",2434,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2023",2435,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2024",2436,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2025",2437,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2026",2438,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2027",2439,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2028",2440,"1957/22A","Globicephala melas","Long-finned pilot whale",52.19135,-6.83536,"Co. Wexford",1957,"05/08/1957"
"2029",2443,"1957/24","Tursiops truncatus","Bottlenose dolphin",54.77328432,-3.43811644,"Cumberland",1957,"12/08/1957"
"2030",2444,"1957/25","Phocoena phocoena","Harbour porpoise",51.40176,-3.55905,"Glamorganshire, Wales",1957,"19/08/1957"
"2031",2445,"1957/26","Phocoena phocoena","Harbour porpoise",58.44218,-3.07609,"Caithness, Scotland",1957,"22/08/1957"
"2032",2446,"1957/27","Phocoena phocoena","Harbour porpoise",50.61373,-1.3665,"Isle of Wight",1957,"05/09/1957"
"2033",2447,"1957/28","Phocoena phocoena","Harbour porpoise",54.77272,-3.43798,"Cumberland",1957,"10/09/1957"
"2034",2448,"1957/29","Orcinus orca","Killer whale",53.09479611,0.340195851,"Lincolnshire",1957,"19/10/1957"
"2035",2449,"1957/30","Globicephala melas","Long-finned pilot whale",50.67643,-3.24154,"Devon",1957,"08/11/1957"
"2036",2450,"1957/31","Phocoena phocoena","Harbour porpoise",52.64911,1.73593,"Norfolk",1957,"13/11/1957"
"2037",2451,"1957/32","Tursiops truncatus","Bottlenose dolphin",54.11282906,-3.273786523,"Lancashire",1957,"22/11/1957"
"2038",2452,"1957/32","Tursiops truncatus","Bottlenose dolphin",54.11282906,-3.273786523,"Lancashire",1957,"22/11/1957"
"2039",2453,"1957/33","Phocoena phocoena","Harbour porpoise",55.58375,-1.65051,"Durham",1957,"24/11/1957"
"2040",2454,"1957/34","Phocoena phocoena","Harbour porpoise",55.87322,-2.09123,"Berwickshire, Scotland",1957,"02/12/1957"
"2041",2455,"1957/35","Phocoena phocoena","Harbour porpoise",50.91066,0.72493,"Sussex",1957,"12/12/1957"
"2042",2456,"1957/003","Balaenoptera musculus","blue whale",51.6667,-9.45,"Co. Cork",1957,"18/12/1957"
"2043",2458,"1958/1","Phocoena phocoena","Harbour porpoise",50.94702803,0.966415443,"Kent",1958,"27/01/1958"
"2044",2459,"1958/2","Tursiops truncatus","Bottlenose dolphin",53.36743399,-3.182898748,"Cheshire",1958,"31/01/1958"
"2045",2460,"1958/3","Phocoena phocoena","Harbour porpoise",54.05832,-5.9945,"Co. Down",1958,"11/02/1958"
"2046",2462,"1958/4","Phocoena phocoena","Harbour porpoise",50.88779,0.68549,"Sussex",1958,"16/04/1958"
"2047",2463,"1958/5","Tursiops truncatus","Bottlenose dolphin",51.50757958,0.006012777,"London",1958,"29/04/1958"
"2048",2464,"1958/6","Physeter macrocephalus","Sperm whale",60.58655,-1.32905,"Shetland Islands, Scotland",1958,"06/06/1958"
"2049",2465,"","Hyperoodon ampullatus","northern bottlenose whale",55.01,-7.294,"Co. Derry",1958,"15/07/1958"
"2050",2466,"1958/7","Phocoena phocoena","Harbour porpoise",53.56545,-3.10069,"Lancashire",1958,"06/08/1958"
"2051",2467,"1958/8","Phocoena phocoena","Harbour porpoise",51.56614,-3.98041,"Glamorgan, Wales",1958,"29/08/1958"
"2052",2468,"1958/9","Phocoena phocoena","Harbour porpoise",50.84982,0.53705,"Sussex",1958,"29/09/1958"
"2053",2469,"1958/10","Hyperoodon ampullatus","Bottlenose whale",54.58694,-1.23852,"Durham",1958,"08/10/1958"
"2054",2470,"1958/10A","Phocoena phocoena","Harbour porpoise",51.89464,-5.29596,"Pembrokeshire, Wales",1958,"11/10/1958"
"2055",2471,"1958/11","Phocoena phocoena","Harbour porpoise",54.68873,-3.52252,"Cumberland",1958,"27/10/1958"
"2056",2472,"1958/12","Orcinus orca","Killer whale",54.82815405,-5.760827063,"Co. Antrim",1958,"27/12/1958"
"2057",2475,"1959/2","Phocoena phocoena","Harbour porpoise",50.68818,-1.06822,"Isle of Wight",1959,"19/01/1959"
"2058",2476,"1959/001","Phocoena phocoena","harbour porpoise",55.17,-6.76,"Co. Derry",1959,"19/01/1959"
"2059",2477,"1959/3","Phocoena phocoena","Harbour porpoise",50.88811,0.68583,"Sussex",1959,"05/03/1959"
"2060",2478,"1959/4","Balaenoptera acutorostrata","Minke whale",52.78114,1.61883,"Norfolk",1959,"24/05/1959"
"2061",2480,"1959/7","Phocoena phocoena","Harbour porpoise",50.78276,-0.97868,"Hampshire",1959,"16/06/1959"
"2062",2482,"1959/8","Phocoena phocoena","Harbour porpoise",52.59742,1.73847,"Norfolk",1959,"25/06/1959"
"2063",2485,"1959/11","Tursiops truncatus","Bottlenose dolphin",54.69591195,-3.517627755,"Cumberland",1959,"12/08/1959"
"2064",2486,"1959/12","Phocoena phocoena","Harbour porpoise",56.22236,-2.69133,"Fifeshire, Scotland",1959,"14/08/1959"
"2065",2487,"1959/13","Delphinus delphis","Common dolphin",54.87104,-3.39415,"Cumberland",1959,"19/08/1959"
"2066",2488,"1959/14","Phocoena phocoena","Harbour porpoise",54.7757,-3.43126,"Cumberland",1959,"25/08/1959"
"2067",2489,"1959/15","Lagenorhynchus albirostris","White-beaked dolphin",53.49147,0.15215,"Lincolnshire",1959,"21/09/1959"
"2068",2490,"1959/16","Phocoena phocoena","Harbour porpoise",50.94702803,0.966415443,"Kent",1959,"21/09/1959"
"2069",2491,"1959/17","Lagenorhynchus acutus","White-sided dolphin",53.10015,0.34303,"Lincolnshire",1959,"25/09/1959"
"2070",2492,"1959/18","Hyperoodon ampullatus","Bottlenose whale",55.05178,-7.25365,"Co. Derry",1959,"26/09/1959"
"2071",2494,"1959/19","Phocoena phocoena","Harbour porpoise",53.34391,0.26502,"Lincolnshire",1959,"12/10/1959"
"2072",2495,"1959/20","Phocoena phocoena","Harbour porpoise",50.78433,0.32715,"Sussex",1959,"14/10/1959"
"2073",2496,"1959/21","Tursiops truncatus","Bottlenose dolphin",52.90736546,-4.101471858,"Merioneth, Wales",1959,"18/10/1959"
"2074",2497,"1959/22","Phocoena phocoena","Harbour porpoise",52.64886,1.73611,"Norfolk",1959,"22/10/1959"
"2075",2498,"1959/22","Phocoena phocoena","Harbour porpoise",52.64886,1.73611,"Norfolk",1959,"22/10/1959"
"2076",2499,"1959/25","Tursiops truncatus","Bottlenose dolphin",51.36918079,0.93830737,"Kent",1959,"15/11/1959"
"2077",2500,"1959/23","Globicephala melas","Long-finned pilot whale",NA,NA,"Devon",1959,"16/11/1959"
"2078",2501,"1959/24","Tursiops truncatus","Bottlenose dolphin",53.13485668,-4.414444239,"Anglesey, Gwynedd, Wales",1959,"24/11/1959"
"2079",2502,"1959/26","Mesoplodon bidens","Sowerby's Beaked whale",51.4958475,0.44411038,"Essex",1959,"29/11/1959"
"2080",2503,"1959/27","Phocoena phocoena","Harbour porpoise",50.87493,0.67021,"Sussex",1959,"08/12/1959"
"2081",2504,"1959/28","Globicephala melas","Long-finned pilot whale",49.17586871,-2.239924222,"Jersey, Channel Isles",1959,"19/12/1959"
"2082",2505,"1959/29","Phocoena phocoena","Harbour porpoise",53.49024,0.15386,"Lincolnshire",1959,"26/12/1959"
"2083",2507,"1960/2","Lagenorhynchus albirostris","White-beaked dolphin",59.52989,-1.64854,"Shetland Islands, Scotland",1960,"12/01/1960"
"2084",2508,"1960/3","Phocoena phocoena","Harbour porpoise",53.34386,0.26477,"Lincolnshire",1960,"13/01/1960"
"2085",2509,"1960/4","Phocoena phocoena","Harbour porpoise",51.37217163,0.951721203,"Kent",1960,"16/01/1960"
"2086",2510,"1960/5","Phocoena phocoena","Harbour porpoise",50.85117,0.5616,"Sussex",1960,"25/01/1960"
"2087",2512,"1960/7","Phocoena phocoena","Harbour porpoise",51.83716734,0.992799305,"Essex",1960,"07/02/1960"
"2088",2513,"1960/8","Phocoena phocoena","Harbour porpoise",50.40247,-3.5455,"Devon",1960,"10/02/1960"
"2089",2514,"1960/9","Phocoena phocoena","Harbour porpoise",54.61644,-1.05308,"Yorkshire",1960,"08/03/1960"
"2090",2515,"1960/10","Grampus griseus","Risso's dolphin",51.70789,-5.18853,"Pembrokeshire, Wales",1960,"13/03/1960"
"2091",2516,"1960/11","Grampus griseus","Risso's dolphin",50.7885,-0.61817,"Sussex",1960,"18/03/1960"
"2092",2517,"1960/12","Phocoena phocoena","Harbour porpoise",53.34269,0.26907,"Lincolnshire",1960,"20/04/1960"
"2093",2518,"1960/13","Lagenorhynchus albirostris","White-beaked dolphin",57.62422,-1.86171,"Aberdeenshire, Scotland",1960,"28/04/1960"
"2094",2519,"1960/14","Globicephala melas","Long-finned pilot whale",57.70297,-3.48736,"Moray, Scotland",1960,"06/05/1960"
"2095",2520,"1960/15","Hyperoodon ampullatus","Bottlenose whale",58.59871,-3.38531,"Caithness, Scotland",1960,"15/05/1960"
"2096",2521,"1960/16","Globicephala melas","Long-finned pilot whale",55.17588,-7.89725,"Co. Donegal",1960,"13/06/1960"
"2097",2524,"1960/18","Tursiops truncatus","Bottlenose dolphin",50.32052671,-5.200524125,"Cornwall",1960,"13/07/1960"
"2098",2525,"1960/19","Phocoena phocoena","Harbour porpoise",54.80939,-3.43176,"Cumberland",1960,"27/07/1960"
"2099",2526,"1960/20","Phocoena phocoena","Harbour porpoise",51.39457,-3.48603,"Glamorganshire, Wales",1960,"28/07/1960"
"2100",2528,"1960/22","Phocoena phocoena","Harbour porpoise",54.72062,-3.50516,"Cumberland",1960,"10/08/1960"
"2101",2529,"1960/23","Tursiops truncatus","Bottlenose dolphin",54.86358674,-3.402371335,"Cumberland",1960,"10/08/1960"
"2102",2530,"1960/24","Tursiops truncatus","Bottlenose dolphin",54.71038409,-3.510406034,"Cumberland",1960,"12/08/1960"
"2103",2532,"1960/25B","Grampus griseus","Risso's dolphin",55.42324,-5.73472,"Argyllshire, Scotland",1960,"16/08/1960"
"2104",2533,"1960/27","Globicephala melas","Long-finned pilot whale",51.22079,-3.59788,"Somerset",1960,"30/08/1960"
"2105",2534,"1960/26","Phocoena phocoena","Harbour porpoise",52.93743,-4.55793,"Carnarvonshire, Wales",1960,"31/08/1960"
"2106",2535,"1960/28","Phocoena phocoena","Harbour porpoise",53.34418,0.26787,"Lincolnshire",1960,"29/09/1960"
"2107",2536,"1960/29","Phocoena phocoena","Harbour porpoise",52.82329,-4.49922,"Carnarvonshire, Wales",1960,"29/09/1960"
"2108",2537,"1960/30","Balaenoptera acutorostrata","Minke whale",53.62007,0.14285,"Yorkshire",1960,"01/10/1960"
"2109",2538,"1960/30A","Delphinus delphis","Common dolphin",54.70555,-3.51189,"Cumberland",1960,"08/10/1960"
"2110",2539,"1960/31","Phocoena phocoena","Harbour porpoise",53.32258,-3.49406,"Flintshire, Wales",1960,"17/10/1960"
"2111",2540,"1960/32","Tursiops truncatus","Bottlenose dolphin",54.84997467,-5.816636707,"Co. Antrim",1960,"25/10/1960"
"2112",2542,"1960/32A","Phocoena phocoena","Harbour porpoise",53.65069,-3.02291,"Lancashire",1960,"02/11/1960"
"2113",2544,"1961/1","Phocoena phocoena","Harbour porpoise",53.42207,-4.36822,"Anglesey, Gwynedd, Wales",1961,"19/03/1961"
"2114",2545,"1961/2","Tursiops truncatus","Bottlenose dolphin",54.9844229,-5.035782816,"Wigtownshire, Scotland",1961,"08/04/1961"
"2115",2546,"1961/3","Lagenorhynchus albirostris","White-beaked dolphin",52.93858,1.27137,"Norfolk",1961,"29/04/1961"
"2116",2547,"1961/4","Delphinus delphis","Common dolphin",50.33692,-4.49729,"Cornwall",1961,"08/05/1961"
"2117",2548,"1961/5","Phocoena phocoena","Harbour porpoise",53.41536,-4.44812,"Anglesey, Gwynedd, Wales",1961,"28/05/1961"
"2118",2549,"1961/6","Mesoplodon bidens","Sowerby's Beaked whale",59.13884,-3.30852,"Orkney Islands, Scotland",1961,"19/06/1961"
"2119",2550,"1961/6","Mesoplodon bidens","Sowerby's Beaked whale",59.13884,-3.30852,"Orkney Islands, Scotland",1961,"19/06/1961"
"2120",2551,"1961/7","Tursiops truncatus","Bottlenose dolphin",54.1737549,-2.860130054,"Lancashire/Westmorland border",1961,"29/06/1961"
"2121",2552,"1961/8","Ziphius cavirostris","Cuvier's Beaked whale",55.44024,-5.11362,"Buteshire, Scotland",1961,"01/07/1961"
"2122",2553,"1961/8A","Phocoena phocoena","Harbour porpoise",52.94591968,1.215334288,"Norfolk",1961,"05/07/1961"
"2123",2554,"1961/9","Phocoena phocoena","Harbour porpoise",54.07459,-2.86496,"Lancashire",1961,"06/07/1961"
"2124",2555,"1961/10","Orcinus orca","Killer whale",56.19118559,-2.741302946,"Fifeshire, Scotland",1961,"11/07/1961"
"2125",2556,"1961/11","Balaenoptera acutorostrata","Minke whale",51.48612911,-0.285915829,"Surrey",1961,"12/07/1961"
"2126",2557,"1961/12","Globicephala melas","Long-finned pilot whale",54.88025,-4.42669,"Wigtownshire, Scotland",1961,"20/07/1961"
"2127",2558,"1961/13","Tursiops truncatus","Bottlenose dolphin",53.64033725,-3.051647677,"Lancashire",1961,"24/07/1961"
"2128",2559,"1961/14","Phocoena phocoena","Harbour porpoise",54.71871993,-3.490530163,"Cumberland",1961,"13/08/1961"
"2129",2560,"1961/14","Phocoena phocoena","Harbour porpoise",54.71871993,-3.490530163,"Cumberland",1961,"13/08/1961"
"2130",2561,"1961/15","Mesoplodon bidens","Sowerby's Beaked whale",53.36465,0.24976,"Lincolnshire",1961,"14/08/1961"
"2131",2562,"1961/16","Globicephala melas","Long-finned pilot whale",52.4524,-4.0797,"Cardiganshire, Wales",1961,"21/08/1961"
"2132",2563,"1961/17","Tursiops truncatus","Bottlenose dolphin",52.40826604,-4.087661825,"Cardiganshire, Wales",1961,"24/08/1961"
"2133",2564,"1961/17A","Mesoplodon bidens","Sowerby's Beaked whale",50.8573,-1.3091,"Hampshire",1961,"04/09/1961"
"2134",2565,"1961/18","Tursiops truncatus","Bottlenose dolphin",53.60678526,-3.064115753,"Lancashire",1961,"12/09/1961"
"2135",2566,"1961/19","Globicephala melas","Long-finned pilot whale",51.6093,-3.9501,"Glamorganshire, Wales",1961,"13/09/1961"
"2136",2567,"1961/20","Phocoena phocoena","Harbour porpoise",51.4902,-3.733,"Glamorgan, Wales",1961,"18/09/1961"
"2137",2568,"1961/21","Tursiops truncatus","Bottlenose dolphin",54.7497389,-3.452821075,"Cumberland",1961,"28/09/1961"
"2138",2569,"1961/22","Phocoena phocoena","Harbour porpoise",51.3935,-3.4834,"Glamorgan, Wales",1961,"12/10/1961"
"2139",2570,"1961/23","Globicephala melas","Long-finned pilot whale",58.5989,-3.5215,"Caithness, Scotland",1961,"21/10/1961"
"2140",2571,"1961/24","Phocoena phocoena","Harbour porpoise",52.6254,1.7429,"Norfolk",1961,"05/12/1961"
"2141",2573,"1962/1","Phocoena phocoena","Harbour porpoise",55.8738,-2.0899,"Berwickshire, Scotland",1962,"06/02/1962"
"2142",2574,"1962/2","Balaenoptera acutorostrata","Minke whale",52.7654,0.387,"Norfolk",1962,"06/02/1962"
"2143",2576,"1962/4","Phocoena phocoena","Harbour porpoise",54.087,-0.1813,"Yorkshire",1962,"01/03/1962"
"2144",2577,"1962/8","Delphinus delphis","Common dolphin",59.0974,-3.0548,"Orkney Islands, Scotland",1962,"07/04/1962"
"2145",2578,"1962/5","Globicephala melas","Long-finned pilot whale",53.892,-9.7875,"Co. Mayo",1962,"13/04/1962"
"2146",2580,"1962/6","Phocoena phocoena","Harbour porpoise",51.8466336,1.275328927,"Essex",1962,"19/04/1962"
"2147",2581,"1962/9","Delphinus delphis","Common dolphin",59.007,-3.1134,"Orkney Islands, Scotland",1962,"20/04/1962"
"2148",2582,"1962/10","Balaenoptera acutorostrata","Minke whale",52.809486,0.4159153,"Norfolk",1962,"04/05/1962"
"2149",2583,"1962/11","Ziphius cavirostris","Cuvier's Beaked whale",56.0633,-6.2527,"Argyllshire, Scotland",1962,"02/06/1962"
"2150",2584,"1962/12","Delphinus delphis","Common dolphin",54.7171,-3.5114,"Cumberland",1962,"14/06/1962"
"2151",2586,"1962/14","Phocoena phocoena","Harbour porpoise",54.8729,-3.3936,"Cumberland",1962,"09/07/1962"
"2152",2587,"1962/15","Hyperoodon ampullatus","Bottlenose whale",52.9794,0.8104,"Norfolk",1962,"10/07/1962"
"2153",2588,"1962/15","Hyperoodon ampullatus","Bottlenose whale",52.9794,0.8104,"Norfolk",1962,"10/07/1962"
"2154",2589,"1962/16","Phocoena phocoena","Harbour porpoise",53.3432,0.2688,"Lincolnshire",1962,"31/07/1962"
"2155",2592,"1962/19","Balaenoptera physalus","Fin whale",51.80845413,1.018175852,"Essex",1962,"30/09/1962"
"2156",2593,"1962/20","Tursiops truncatus","Bottlenose dolphin",53.6016,-9.9671,"Co. Galway",1962,"18/12/1962"
"2157",2594,"1963/1","Phocoena phocoena","Harbour porpoise",52.716,1.7024,"Norfolk",1963,"10/01/1963"
"2158",2595,"1963/3","Grampus griseus","Risso's dolphin",51.27268774,1.386481755,"Kent",1963,"15/01/1963"
"2159",2596,"1963/4","Phocoena phocoena","Harbour porpoise",54.6146,-1.0449,"Yorkshire",1963,"21/01/1963"
"2160",2597,"1963/5","Phocoena phocoena","Harbour porpoise",54.5933,-0.9916,"Yorkshire",1963,"21/01/1963"
"2161",2598,"1963/6","Delphinus delphis","Common dolphin",54.6778,-5.5841,"Co. Down",1963,"18/02/1963"
"2162",2599,"1963/001","Delphinus delphis","common dolphin",NA,NA,"North Channel",1963,"18/02/1963"
"2163",2600,"1963/7","Phocoena phocoena","Harbour porpoise",50.7854,-0.6501,"Sussex",1963,"28/02/1963"
"2164",2601,"1963/8","Phocoena phocoena","Harbour porpoise",51.40115252,0.918785787,"Kent",1963,"15/03/1963"
"2165",2602,"1963/9","Tursiops truncatus","Bottlenose dolphin",54.10999693,-3.115360176,"Lancashire",1963,"29/03/1963"
"2166",2603,"1963/10","Phocoena phocoena","Harbour porpoise",51.84645809,1.275170936,"Essex",1963,"02/04/1963"
"2167",2604,"1963/11","Orcinus orca","Killer whale",58.24364001,-7.026603573,"Western Isles, Scotland",1963,"08/04/1963"
"2168",2605,"1963/12","Balaenoptera acutorostrata","Minke whale",57.6781,-1.9272,"Aberdeenshire, Scotland",1963,"14/05/1963"
"2169",2606,"1963/13","Phocoena phocoena","Harbour porpoise",51.84637236,1.275019468,"Essex",1963,"18/05/1963"
"2170",2607,"1963/14","Globicephala melas","Long-finned pilot whale",56.0656,-2.794,"East Lothian, Scotland",1963,"26/05/1963"
"2171",2608,"1963/15","Globicephala melas","Long-finned pilot whale",55.9612,-2.9835,"East Lothian, Scotland",1963,"30/05/1963"
"2172",2609,"1963/16","Globicephala melas","Long-finned pilot whale",56.0029,-2.5117,"East Lothian, Scotland",1963,"03/06/1963"
"2173",2610,"1963/17","Tursiops truncatus","Bottlenose dolphin",50.77775676,-0.679079261,"Sussex",1963,"16/06/1963"
"2174",2611,"1963/18","Globicephala melas","Long-finned pilot whale",56.0395,-2.8572,"East Lothian, Scotland",1963,"30/06/1963"
"2175",2612,"1963/18","Globicephala melas","Long-finned pilot whale",56.0395,-2.8572,"East Lothian, Scotland",1963,"30/06/1963"
"2176",2613,"1963/19","Tursiops truncatus","Bottlenose dolphin",50.73375444,-1.662715515,"Hampshire",1963,"02/07/1963"
"2177",2614,"1963/20","Globicephala melas","Long-finned pilot whale",56.112,-3.1523,"Fifeshire, Scotland",1963,"04/07/1963"
