,Name.Current.Sci,Name.Common,Latitude,Longitude,County,Year,Date
15143,Delphinus delphis,Short-beaked common dolphin,50.22944444,-4.797777778,Cornwall,2012,01/04/2012
15144,Phocoena phocoena,Harbour porpoise,54.62166667,-1.088611111,Redcar and Cleveland,2012,01/04/2012
15145,Balaenoptera acutorostrata,Minke whale,53.57388889,0.106111111,East Riding of Yorkshire,2012,01/04/2012
15146,Phocoena phocoena,Harbour porpoise,56.21222222,-2.938333333,Fife,2012,02/04/2012
15147,Unknown,Cetacean (indeterminate species),55.48166667,-5.715277778,Argyll and Bute,2012,02/04/2012
15148,Globicephala melas,Long-finned pilot whale,58.4825,-3.120555556,Highland,2012,02/04/2012
15149,Phocoena phocoena,Harbour porpoise,57.15694444,-2.078611111,City of Aberdeen,2012,02/04/2012
15150,Phocoena phocoena,Harbour porpoise,51.48555556,-0.013055556,Greater London,2012,03/04/2012
15151,Phocoena phocoena,Harbour porpoise,51.02416667,1.000833333,Kent,2012,03/04/2012
15152,Balaenoptera acutorostrata,Minke whale,56.06,-2.718611111,East Lothian,2012,03/04/2012
15153,Phocoena phocoena,Harbour porpoise,53.47,-3.046111111,Merseyside,2012,04/04/2012
15154,Phocoena phocoena,Harbour porpoise,52.13611111,-4.519722222,Ceredigion,2012,04/04/2012
15155,Delphinus delphis,Short-beaked common dolphin,51.56805556,-4.141944444,Swansea,2012,05/04/2012
15156,Phocoena phocoena,Harbour porpoise,51.85527778,-5.333333333,Pembrokeshire,2012,05/04/2012
15157,Phocoena phocoena,Harbour porpoise,56.55055556,-6.759166667,Fife,2012,05/04/2012
15158,Tursiops truncatus,Bottlenose dolphin,56.55055556,-6.759166667,Argyll and Bute,2012,05/04/2012
15159,Unknown,Mysticete (indeterminate species),56.66055556,-6.549166667,Argyll and Bute,2012,05/04/2012
15160,Phocoena phocoena,Harbour porpoise,52.10694444,-4.699166667,Pembrokeshire,2012,06/04/2012
15161,Delphinus delphis,Short-beaked common dolphin,50.06944444,-5.079166667,Cornwall,2012,06/04/2012
15162,Delphinus delphis,Short-beaked common dolphin,50.08972222,-5.533611111,Cornwall,2012,06/04/2012
15163,Unknown,Cetacean (indeterminate species),57.57583333,-7.487777778,Western Isles,2012,06/04/2012
15164,Unknown,Cetacean (indeterminate species),51.71555556,-5.1725,Pembrokeshire,2012,07/04/2012
15165,Delphinus delphis,Short-beaked common dolphin,50.34694444,-5.160277778,Cornwall,2012,09/04/2012
15166,Phocoena phocoena,Harbour porpoise,55.07222222,-1.448055556,North Tyneside,2012,09/04/2012
15167,Phocoena phocoena,Harbour porpoise,56.20305556,-2.976388889,Highland,2012,09/04/2012
15168,Phocoena phocoena,Harbour porpoise,52.725,1.697222222,Norfolk,2012,10/04/2012
15169,Phocoena phocoena,Harbour porpoise,52.49944444,-4.054166667,Ceredigion,2012,11/04/2012
15170,Delphinus delphis,Short-beaked common dolphin,50.12305556,-5.473055556,Cornwall,2012,11/04/2012
15171,Delphinus delphis,Short-beaked common dolphin,50.20194444,-5.421388889,Cornwall,2012,12/04/2012
15172,Phocoena phocoena,Harbour porpoise,50.21611111,-5.486666667,Cornwall,2012,12/04/2012
15173,Phocoena phocoena,Harbour porpoise,50.3525,-5.155,Cornwall,2012,12/04/2012
15174,Phocoena phocoena,Harbour porpoise,51.40555556,-3.168055556,Vale of Glamorgan,2012,13/04/2012
15175,Phocoena phocoena,Harbour porpoise,57.70055556,-3.493611111,Moray,2012,13/04/2012
15176,Phocoena phocoena,Harbour porpoise,55.65305556,-5.669444444,Argyll and Bute,2012,13/04/2012
15177,Stenella coeruleoalba,Striped dolphin,59.10083333,-3.350277778,Orkney ,2012,14/04/2012
15178,Phocoena phocoena,Harbour porpoise,57.51166667,-4.363055556,Highland,2012,15/04/2012
15179,Phocoena phocoena,Harbour porpoise,57.66361111,-3.604166667,Moray,2012,16/04/2012
15180,Phocoena phocoena,Harbour porpoise,51.35805556,1.445,Kent,2012,16/04/2012
15181,Phocoena phocoena,Harbour porpoise,54.64472222,-1.163888889,Hartlepool,2012,17/04/2012
15182,Phocoena phocoena,Harbour porpoise,56.52916667,-2.634722222,Angus,2012,17/04/2012
15183,Phocoena phocoena,Harbour porpoise,53.75833333,-2.727222222,Lancashire,2012,17/04/2012
15184,Phocoena phocoena,Harbour porpoise,51.48361111,-0.0175,Greenwich,2012,17/04/2012
15185,Phocoena phocoena,Harbour porpoise,50.19666667,-5.4475,Cornwall,2012,19/04/2012
15186,Phocoena phocoena,Harbour porpoise,52.27194444,-4.200555556,Ceredigion,2012,20/04/2012
15187,Phocoena phocoena,Harbour porpoise,50.83333333,-4.553888889,Cornwall,2012,20/04/2012
15188,Phocoena phocoena,Harbour porpoise,50.165,-5.658055556,Cornwall,2012,22/04/2012
15189,Phocoena phocoena,Harbour porpoise,50.09888889,-5.524444444,Cornwall,2012,25/04/2012
15190,Phocoena phocoena,Harbour porpoise,56.01638889,-3.612777778,Falkirk,2012,25/04/2012
15191,Phocoena phocoena,Harbour porpoise,57.675,-3.090555556,Moray,2012,28/04/2012
15192,Delphinus delphis,Short-beaked common dolphin,50.36166667,-4.311944444,Cornwall,2012,28/04/2012
15193,Delphinus delphis,Short-beaked common dolphin,50.3325,-4.5775,Cornwall,2012,28/04/2012
15194,Phocoena phocoena,Harbour porpoise,52.27527778,1.631666667,Suffolk,2012,29/04/2012
15195,Phocoena phocoena,Harbour porpoise,55.04972222,-1.446666667,North Tyneside,2012,30/04/2012
15196,Phocoena phocoena,Harbour porpoise,57.68472222,-2.745555556,Moray,2012,30/04/2012
15197,Unknown,Short-beaked common dolphin/striped dolphin (indeterminate species) ,50.8375,0.481944444,East Sussex,2012,30/04/2012
15198,Phocoena phocoena,Harbour porpoise,51.27805556,1.384722222,Kent,2012,30/04/2012
15199,Phocoena phocoena,Harbour porpoise,56.77111111,-2.403333333,Aberdeenshire,2012,01/05/2012
15200,Phocoena phocoena,Harbour porpoise,50.2975,-3.636388889,Devon,2012,02/05/2012
15201,Phocoena phocoena,Harbour porpoise,57.14361111,-2.071944444,City of Aberdeen,2012,03/05/2012
15202,Phocoena phocoena,Harbour porpoise,50.00694444,-5.1575,Cornwall,2012,03/05/2012
15203,Lagenorhynchus albirostris,White-beaked dolphin,51.365,1.028333333,Kent,2012,03/05/2012
15204,Phocoena phocoena,Harbour porpoise,57.68833333,-4.156111111,Highland,2012,04/05/2012
15205,Phocoena phocoena,Harbour porpoise,53.33944444,-3.424444444,Denbighshire,2012,05/05/2012
15206,Globicephala melas,Long-finned pilot whale,56.49722222,-6.420277778,Argyll and Bute,2012,05/05/2012
15207,Delphinus delphis,Short-beaked common dolphin,50.14527778,-5.067222222,Cornwall,2012,06/05/2012
15208,Phocoena phocoena,Harbour porpoise,51.73583333,-4.571388889,Carmarthenshire,2012,07/05/2012
15209,Phocoena phocoena,Harbour porpoise,51.33083333,1.421666667,Kent,2012,08/05/2012
15210,Phocoena phocoena,Harbour porpoise,51.50861111,-0.104444444,City of London,2012,08/05/2012
15211,Delphinus delphis,Short-beaked common dolphin,50.36222222,-4.324722222,Cornwall,2012,08/05/2012
15212,Grampus griseus,Risso's dolphin,60.58166667,-1.188888889,Shetland ,2012,10/05/2012
15213,Phocoena phocoena,Harbour porpoise,56.72694444,-2.441944444,Angus,2012,10/05/2012
15214,Phocoena phocoena,Harbour porpoise,52.88111111,-4.415555556,Gwynedd,2012,10/05/2012
15215,Delphinus delphis,Short-beaked common dolphin,50.12888889,-5.4875,Cornwall,2012,11/05/2012
15216,Phocoena phocoena,Harbour porpoise,51.59777778,0.936111111,Essex,2012,11/05/2012
15217,Phocoena phocoena,Harbour porpoise,51.04472222,-4.240277778,Devon,2012,12/05/2012
15218,Delphinus delphis,Short-beaked common dolphin,50.04305556,-5.648888889,Cornwall,2012,13/05/2012
15219,Phocoena phocoena,Harbour porpoise,54.48972222,-0.6025,North Yorkshire,2012,13/05/2012
15220,Globicephala melas,Long-finned pilot whale,59.25916667,-2.89,Orkney ,2012,13/05/2012
15221,Phocoena phocoena,Harbour porpoise,54.87333333,-3.390833333,Cumbria,2012,14/05/2012
15222,Physeter macrocephalus,Sperm whale,57.88472222,-7.006944444,Western Isles,2012,17/05/2012
15223,Unknown,Dolphin (indeterminate species),57.88472222,-7.006944444,Western Isles,2012,17/05/2012
15224,Physeter macrocephalus,Sperm whale,57.55638889,-7.435555556,Western Isles,2012,18/05/2012
15225,Phocoena phocoena,Harbour porpoise,53.35694444,-3.32,Flintshire,2012,19/05/2012
15226,Phocoena phocoena,Harbour porpoise,52.30611111,-4.1625,Ceredigion,2012,20/05/2012
15227,Phocoena phocoena,Harbour porpoise,55.47555556,-5.711388889,Argyll and Bute,2012,20/05/2012
15228,Phocoena phocoena,Harbour porpoise,51.37944444,1.27,Kent,2012,20/05/2012
15229,Phocoena phocoena,Harbour porpoise,51.44666667,0.383888889,Kent,2012,21/05/2012
15230,Phocoena phocoena,Harbour porpoise,53.57555556,0.116666667,East Riding of Yorkshire,2012,23/05/2012
15231,Phocoena phocoena,Harbour porpoise,51.45694444,0.954444444,Kent,2012,24/05/2012
15232,Phocoena phocoena,Harbour porpoise,51.38666667,1.3675,Kent,2012,24/05/2012
15233,Phocoena phocoena,Harbour porpoise,51.3875,1.361111111,Kent,2012,25/05/2012
15234,Phocoena phocoena,Harbour porpoise,0,0,Isle of Man,2012,25/05/2012
15235,Phocoena phocoena,Harbour porpoise,53.72722222,-2.697777778,Cumbria,2012,26/05/2012
15236,Phocoena phocoena,Harbour porpoise,53.2325,0.338055556,Lincolnshire,2012,27/05/2012
15237,Phocoena phocoena,Harbour porpoise,52.38083333,1.713888889,Suffolk,2012,29/05/2012
15238,Phocoena phocoena,Harbour porpoise,53.62277778,-3.059166667,Lancashire,2012,30/05/2012
15239,Phocoena phocoena,Harbour porpoise,53.78444444,-3.063055556,Lancashire,2012,31/05/2012
15240,Grampus griseus,Risso's dolphin,50.37166667,-5.149444444,Cornwall,2012,31/05/2012
15241,Phocoena phocoena,Harbour porpoise,53.78277778,-3.058611111,Blackpool,2012,31/05/2012
15242,Delphinus delphis,Short-beaked common dolphin,50.79805556,-4.556388889,Cornwall,2012,01/06/2012
15243,Phocoena phocoena,Harbour porpoise,51.94416667,1.331388889,Suffolk,2012,01/06/2012
15244,Phocoena phocoena,Harbour porpoise,52.54666667,-4.074166667,Gwynedd,2012,01/06/2012
15245,Phocoena phocoena,Harbour porpoise,56.35666667,-2.81,Fife,2012,05/06/2012
15246,Phocoena phocoena,Harbour porpoise,53.94,-2.954444444,Lancashire,2012,06/06/2012
15247,Phocoena phocoena,Harbour porpoise,51.87833333,-5.308888889,Pembrokeshire,2012,06/06/2012
15248,Phocoena phocoena,Harbour porpoise,53.15583333,0.351666667,Lincolnshire,2012,06/06/2012
15249,Stenella coeruleoalba,Striped dolphin,50.32722222,-4.651666667,Cornwall,2012,07/06/2012
15250,Stenella coeruleoalba,Striped dolphin,50.32333333,-4.665555556,Cornwall,2012,07/06/2012
15251,Phocoena phocoena,Harbour porpoise,51.80722222,1.010555556,Kent,2012,08/06/2012
15252,Unknown,Cetacean (indeterminate species),51.57805556,-4.289444444,Swansea,2012,09/06/2012
15253,Phocoena phocoena,Harbour porpoise,53.87916667,-3.050277778,Lancashire,2012,10/06/2012
15254,Phocoena phocoena,Harbour porpoise,58.49138889,-3.127777778,Highland,2012,10/06/2012
15255,Orcinus orca,Killer whale,58.62138889,-3.650277778,Highland,2012,10/06/2012
15256,Phocoena phocoena,Harbour porpoise,50.12888889,-5.4875,Cornwall,2012,10/06/2012
15257,Phocoena phocoena,Harbour porpoise,52.40166667,-4.089444444,Ceredigion,2012,11/06/2012
15258,Unknown,Cetacean (indeterminate species),52.53027778,-4.282777778,Gwynedd,2012,11/06/2012
15259,Phocoena phocoena,Harbour porpoise,57.15083333,-2.075277778,City of Aberdeen,2012,13/06/2012
15260,Phocoena phocoena,Harbour porpoise,57.67138889,-2.342777778,Aberdeenshire,2012,13/06/2012
15261,Phocoena phocoena,Harbour porpoise,51.38222222,1.293055556,Kent,2012,13/06/2012
15262,Phocoena phocoena,Harbour porpoise,52.58944444,-4.105833333,Gwynedd,2012,14/06/2012
15263,Phocoena phocoena,Harbour porpoise,56.77194444,-2.403333333,Aberdeenshire,2012,15/06/2012
15264,Phocoena phocoena,Harbour porpoise,54.16305556,-4.469166667,Isle of Man,2012,15/06/2012
15265,Phocoena phocoena,Harbour porpoise,50.34777778,-4.699444444,Cornwall,2012,15/06/2012
15266,Delphinus delphis,Short-beaked common dolphin,57.25305556,-5.858611111,Highland,2012,18/06/2012
15267,Hyperoodon ampullatus,Northern bottlenose whale,57.66583333,-3.011666667,Aberdeenshire,2012,18/06/2012
15268,Lagenorhynchus albirostris,White-beaked dolphin,55.68694444,-1.811388889,Northumberland,2012,19/06/2012
15269,Ziphius cavirostris,Cuvier's beaked whale,56.29111111,-6.373888889,Argyll and Bute,2012,20/06/2012
15270,Delphinus delphis,Short-beaked common dolphin,57.25138889,-5.861944444,Highland,2012,20/06/2012
15271,Phocoena phocoena,Harbour porpoise,51.57333333,-4.295,Swansea,2012,22/06/2012
15272,Phocoena phocoena,Harbour porpoise,51.70416667,-4.3625,Carmarthenshire,2012,22/06/2012
15273,Phocoena phocoena,Harbour porpoise,51.56916667,-4.136111111,Swansea,2012,23/06/2012
15274,Phocoena phocoena,Harbour porpoise,51.68333333,-4.329444444,Carmarthenshire,2012,24/06/2012
15275,Phocoena phocoena,Harbour porpoise,50.7025,-3.073888889,Devon,2012,25/06/2012
15276,Phocoena phocoena,Harbour porpoise,50.92833333,0.981944444,Kent,2012,25/06/2012
15277,Phocoena phocoena,Harbour porpoise,55.63722222,-5.138611111,North Ayrshire,2012,25/06/2012
15278,Phocoena phocoena,Harbour porpoise,54.55611111,-3.590277778,Cumbria,2012,26/06/2012
15279,Phocoena phocoena,Harbour porpoise,51.66333333,-4.710277778,Pembrokeshire,2012,27/06/2012
15280,Phocoena phocoena,Harbour porpoise,50.03805556,-5.265833333,Cornwall,2012,27/06/2012
15281,Globicephala melas,Long-finned pilot whale,50.61194444,-1.175277778,Isle of Wight,2012,28/06/2012
15282,Phocoena phocoena,Harbour porpoise,52.97305556,0.54,Norfolk,2012,28/06/2012
15283,Tursiops truncatus,Bottlenose dolphin,53.28694444,-4.651388889,Anglesey,2012,28/06/2012
15284,Stenella coeruleoalba,Striped dolphin,50.6075,-3.372777778,Devon,2012,29/06/2012
15285,Phocoena phocoena,Harbour porpoise,53.82333333,-3.058055556,Blackpool,2012,29/06/2012
15286,Megaptera novaeangliae,Humpback whale,56.59083333,-2.520277778,Angus,2012,29/06/2012
15287,Stenella coeruleoalba,Striped dolphin,50.34416667,-4.455833333,Cornwall,2012,30/06/2012
15288,Phocoena phocoena,Harbour porpoise,50.34472222,-4.255,Cornwall,2012,30/06/2012
15289,Phocoena phocoena,Harbour porpoise,53.97472222,-2.8775,Lancashire,2012,30/06/2012
15290,Lagenorhynchus albirostris,White-beaked dolphin,58.35472222,-6.198333333,Western Isles,2012,01/07/2012
15291,Phocoena phocoena,Harbour porpoise,57.41194444,-1.852777778,Aberdeenshire,2012,02/07/2012
15292,Balaenoptera acutorostrata,Minke whale,57.65777778,-6.034166667,Highland,2012,03/07/2012
15293,Phocoena phocoena,Harbour porpoise,51.65888889,-4.714444444,Pembrokeshire,2012,05/07/2012
15294,Unknown,Dolphin (indeterminate species),57.44972222,-6.591666667,Highland,2012,06/07/2012
15295,Unknown,Cetacean (indeterminate species),56.47861111,-6.888055556,Argyll and Bute,2012,06/07/2012
15296,Delphinus delphis,Short-beaked common dolphin,52.76833333,-4.105555556,Gwynedd,2012,07/07/2012
15297,Phocoena phocoena,Harbour porpoise,57.66972222,-3.511944444,Moray,2012,09/07/2012
15298,Phocoena phocoena,Harbour porpoise,51.69666667,-4.6775,Pembrokeshire,2012,09/07/2012
15299,Unknown,Short-beaked common dolphin/striped dolphin (indeterminate species) ,57.36277778,-6.466111111,Highland,2012,09/07/2012
15300,Delphinus delphis,Short-beaked common dolphin,50.35888889,-5.151388889,Cornwall,2012,09/07/2012
15301,Globicephala melas,Long-finned pilot whale,50.47,-5.0375,Cornwall,2012,10/07/2012
15302,Lagenorhynchus albirostris,White-beaked dolphin,52.38055556,1.716666667,Suffolk,2012,10/07/2012
15303,Delphinus delphis,Short-beaked common dolphin,50.78555556,-4.552777778,Cornwall,2012,10/07/2012
15304,Lagenorhynchus albirostris,White-beaked dolphin,57.66972222,-2.348333333,Aberdeenshire,2012,11/07/2012
15305,Delphinus delphis,Short-beaked common dolphin,51.05194444,-4.233611111,Devon,2012,11/07/2012
15306,Phocoena phocoena,Harbour porpoise,52.71888889,-4.051111111,Gwynedd,2012,12/07/2012
15307,Phocoena phocoena,Harbour porpoise,51.5625,-3.783888889,Neath Port Talbot,2012,14/07/2012
15308,Unknown,Lagenorhynchus sp. (indeterminate species),58.35222222,-6.193888889,Western Isles,2012,15/07/2012
15309,Phocoena phocoena,Harbour porpoise,51.13111111,-4.240277778,Devon,2012,15/07/2012
15310,Lagenorhynchus albirostris,White-beaked dolphin,59.00944444,-3.1025,Orkney ,2012,16/07/2012
15311,Balaenoptera acutorostrata,Minke whale,58.22111111,-6.769722222,Western Isles,2012,17/07/2012
15312,Phocoena phocoena,Harbour porpoise,52.73472222,-4.071111111,Gwynedd,2012,19/07/2012
15313,Phocoena phocoena,Harbour porpoise,51.56777778,-4.013333333,Swansea,2012,20/07/2012
15314,Unknown,Cetacean (indeterminate species),53.345,-3.412777778,Denbighshire,2012,20/07/2012
15315,Phocoena phocoena,Harbour porpoise,51.39805556,0.901666667,Kent,2012,20/07/2012
15316,Lagenorhynchus acutus,Atlantic white-sided dolphin,56.765,-6.021111111,Highland,2012,20/07/2012
15317,Phocoena phocoena,Harbour porpoise,57.71722222,-3.275833333,Moray,2012,21/07/2012
15318,Phocoena phocoena,Harbour porpoise,54.72611111,-1.256944444,Durham,2012,22/07/2012
15319,Unknown,Odontocete (indeterminate species),54.0175,-2.921111111,Lancashire,2012,23/07/2012
15320,Phocoena phocoena,Harbour porpoise,51.67194444,-4.314444444,Carmarthenshire,2012,23/07/2012
15321,Phocoena phocoena,Harbour porpoise,51.7375,0.89,Essex,2012,23/07/2012
15322,Phocoena phocoena,Harbour porpoise,50.04527778,-5.545555556,Cornwall,2012,25/07/2012
15323,Phocoena phocoena,Harbour porpoise,52.57777778,-4.096388889,Gwynedd,2012,25/07/2012
15324,Phocoena phocoena,Harbour porpoise,52.30888889,-4.156944444,Ceredigion,2012,27/07/2012
15325,Phocoena phocoena,Harbour porpoise,52.21472222,-4.336666667,Ceredigion,2012,28/07/2012
15326,Phocoena phocoena,Harbour porpoise,0,0,Southend-on-Sea,2012,28/07/2012
15327,Balaenoptera acutorostrata,Minke whale,55.88027778,-4.889444444,Argyll and Bute,2012,28/07/2012
15328,Phocoena phocoena,Harbour porpoise,52.55027778,-4.075833333,Gwynedd,2012,29/07/2012
15329,Unknown,Mysticete (indeterminate species),53.74083333,-3.036111111,Lancashire,2012,30/07/2012
15330,Unknown,Dolphin (indeterminate species),53.92972222,-2.996666667,Lancashire,2012,30/07/2012
15331,Phocoena phocoena,Harbour porpoise,54.72888889,-1.249166667,Hartlepool,2012,31/07/2012
15332,Phocoena phocoena,Harbour porpoise,54.72888889,-1.249166667,Hartlepool,2012,31/07/2012
15333,Phocoena phocoena,Harbour porpoise,52.49138889,-4.0525,Ceredigion,2012,31/07/2012
15334,Balaenoptera physalus,Fin whale,50.81833333,-1.121944444,City of Portsmouth,2012,01/08/2012
15335,Phocoena phocoena,Harbour porpoise,53.32833333,-2.919722222,Liverpool,2012,01/08/2012
15336,Globicephala melas,Long-finned pilot whale,56.48138889,-6.428888889,Argyll and Bute,2012,01/08/2012
15337,Balaenoptera acutorostrata,Minke whale,57.45444444,-6.015277778,Highland,2012,01/08/2012
15338,Delphinus delphis,Short-beaked common dolphin,52.45138889,-4.076944444,Ceredigion,2012,02/08/2012
15339,Lagenorhynchus acutus,Atlantic white-sided dolphin,50.84666667,-4.554722222,Cornwall,2012,04/08/2012
15340,Delphinus delphis,Short-beaked common dolphin,50.35888889,-5.151388889,Cornwall,2012,04/08/2012
15341,Phocoena phocoena,Harbour porpoise,53.565,-3.1,Merseyside,2012,05/08/2012
15342,Phocoena phocoena,Harbour porpoise,51.39555556,-3.502777778,Vale of Glamorgan,2012,06/08/2012
15343,Phocoena phocoena,Harbour porpoise,51.203,-3.0606,Dorset,2012,06/08/2012
15344,Grampus griseus,Risso's dolphin,58.41861111,-6.459444444,Western Isles,2012,06/08/2012
15345,Phocoena phocoena,Harbour porpoise,50.65027778,-1.4575,Isle of Wight,2012,06/08/2012
15346,Phocoena phocoena,Harbour porpoise,54.21,-5.871111111,Down,2012,06/08/2012
15347,Globicephala melas,Long-finned pilot whale,57.63611111,-3.751111111,Highland,2012,07/08/2012
15348,Phocoena phocoena,Harbour porpoise,51.54722222,-4.197222222,Swansea,2012,07/08/2012
15349,Tursiops truncatus,Bottlenose dolphin,56.60583333,-6.322777778,Argyll and Bute,2012,08/08/2012
15350,Phocoena phocoena,Harbour porpoise,50.46722222,-5.034444444,Cornwall,2012,08/08/2012
15351,Balaenoptera acutorostrata,Minke whale,57.04777778,-7.129444444,Western Isles,2012,08/08/2012
15352,Unknown,Cetacean (indeterminate species),52.13666667,-4.66,Ceredigion,2012,10/08/2012
15353,Tursiops truncatus,Bottlenose dolphin,53.13083333,-4.422222222,Anglesey,2012,10/08/2012
15354,Phocoena phocoena,Harbour porpoise,51.77222222,1.106944444,Essex,2012,10/08/2012
15355,Unknown,Mysticete (indeterminate species),56.35361111,-6.533055556,Argyll and Bute,2012,10/08/2012
15356,Unknown,Dolphin (indeterminate species),51.48166667,0.467777778,Kent,2012,11/08/2012
15357,Grampus griseus,Risso's dolphin,54.69111111,-3.524166667,Liverpool,2012,11/08/2012
15358,Tursiops truncatus,Bottlenose dolphin,57.58638889,-3.922222222,Moray,2012,12/08/2012
15359,Mesoplodon bidens,Sowerby's beaked whale,52.97666667,0.653333333,Norfolk,2012,12/08/2012
15360,Balaenoptera physalus,Fin whale,50.33722222,-4.731111111,Cornwall,2012,13/08/2012
15361,Tursiops truncatus,Bottlenose dolphin,50.63,-1.942777778,Dorset,2012,13/08/2012
15362,Phocoena phocoena,Harbour porpoise,54.56972222,-3.58,Cumbria,2012,13/08/2012
15363,Mesoplodon bidens,Sowerby's beaked whale,56.05444444,-3.635,Fife,2012,14/08/2012
15364,Phocoena phocoena,Harbour porpoise,56.3525,-2.807777778,Fife,2012,14/08/2012
15365,Mesoplodon bidens,Sowerby's beaked whale,51.605,-2.631666667,South Gloucestershire,2012,15/08/2012
15366,Mesoplodon bidens,Sowerby's beaked whale,53.64805556,-0.132222222,East Riding of Yorkshire,2012,15/08/2012
15367,Phocoena phocoena,Harbour porpoise,50.61194444,-1.956944444,Dorset,2012,15/08/2012
15368,Phocoena phocoena,Harbour porpoise,0,0,At sea,2012,15/08/2012
15369,Stenella coeruleoalba,Striped dolphin,51.73861111,-4.528055556,Carmarthenshire,2012,16/08/2012
15370,Phocoena phocoena,Harbour porpoise,56.54305556,-2.618055556,Aberdeenshire,2012,16/08/2012
15371,Mesoplodon bidens,Sowerby's beaked whale,56.01833333,-3.584722222,Fife,2012,16/08/2012
15372,Phocoena phocoena,Harbour porpoise,54.93527778,-1.367222222,Sunderland,2012,16/08/2012
15373,Phocoena phocoena,Harbour porpoise,51.61833333,-4.902777778,Pembrokeshire,2012,18/08/2012
15374,Phocoena phocoena,Harbour porpoise,50.36166667,-4.434444444,Cornwall,2012,19/08/2012
15375,Phocoena phocoena,Harbour porpoise,52.5175,-4.058055556,Ceredigion,2012,20/08/2012
15376,Phocoena phocoena,Harbour porpoise,51.59527778,-3.819722222,Neath Port Talbot,2012,21/08/2012
15377,Phocoena phocoena,Harbour porpoise,51.7025,-4.359444444,Carmarthenshire,2012,21/08/2012
15378,Balaenoptera acutorostrata,Minke whale,58.08634,-5.838816,Highland,2012,22/08/2012
15379,Phocoena phocoena,Harbour porpoise,52.59027778,-4.107222222,Gwynedd,2012,22/08/2012
15380,Phocoena phocoena,Harbour porpoise,50.3925,-5.145,Cornwall,2012,22/08/2012
15381,Unknown,Dolphin (indeterminate species),50.55722222,-2.448055556,Dorset,2012,22/08/2012
15382,Unknown,Short-beaked common dolphin/striped dolphin (indeterminate species) ,51.04944444,-4.181944444,Devon,2012,23/08/2012
15383,Phocoena phocoena,Harbour porpoise,52.59027778,-4.107222222,Gwynedd,2012,23/08/2012
15384,Lagenorhynchus albirostris,White-beaked dolphin,57.58194444,-4.058055556,Highland,2012,23/08/2012
15385,Lagenorhynchus albirostris,White-beaked dolphin,57.58055556,-4.054166667,Highland,2012,23/08/2012
15386,Lagenorhynchus albirostris,White-beaked dolphin,57.58222222,-4.074444444,Highland,2012,23/08/2012
15387,Phocoena phocoena,Harbour porpoise,52.5575,-4.081944444,Gwynedd,2012,24/08/2012
15388,Balaenoptera physalus,Fin whale,50.35,-4.263611111,Cornwall,2012,24/08/2012
15389,Phocoena phocoena,Harbour porpoise,0,0,At sea,2012,25/08/2012
15390,Phocoena phocoena,Harbour porpoise,56.3025,-2.641944444,Fife,2012,26/08/2012
15391,Unknown,Cetacean (indeterminate species),50.60472222,-4.822777778,Cornwall,2012,26/08/2012
15392,Unknown,Cetacean (indeterminate species),50.224289,-5.420692,Cornwall,2012,26/08/2012
15393,Phocoena phocoena,Harbour porpoise,55.10666667,-1.496111111,Northumberland,2012,26/08/2012
15394,Unknown,Cetacean (indeterminate species),52.475,-4.061944444,Ceredigion,2012,27/08/2012
15395,Balaenoptera acutorostrata,Minke whale,58.49138889,-6.227222222,Western Isles,2012,27/08/2012
15396,Phocoena phocoena,Harbour porpoise,50.79916667,-0.5475,West Sussex,2012,28/08/2012
15397,Lagenorhynchus albirostris,White-beaked dolphin,58.915,-2.783888889,Orkney ,2012,28/08/2012
15398,Phocoena phocoena,Harbour porpoise,0,0,At sea,2012,29/08/2012
15399,Phocoena phocoena,Harbour porpoise,54.62166667,-1.083888889,Redcar and Cleveland,2012,29/08/2012
15400,Phocoena phocoena,Harbour porpoise,50.33944444,-4.240555556,Cornwall,2012,30/08/2012
15401,Phocoena phocoena,Harbour porpoise,51.77222222,0.938611111,Essex,2012,30/08/2012
15402,Tursiops truncatus,Bottlenose dolphin,52.295,-4.169444444,Ceredigion,2012,31/08/2012
15403,Lagenorhynchus acutus,Atlantic white-sided dolphin,58.91583333,-2.776111111,Orkney ,2012,01/09/2012
15404,Balaenoptera acutorostrata,Minke whale,56.61555556,-2.481944444,Angus,2012,01/09/2012
15405,Phocoena phocoena,Harbour porpoise,52.02,-4.8775,Pembrokeshire,2012,01/09/2012
15406,Phocoena phocoena,Harbour porpoise,50.05833333,-5.281111111,Cornwall,2012,02/09/2012
15407,Globicephala melas,Long-finned pilot whale,56.215,-2.718055556,Fife,2012,02/09/2012
15408,Globicephala melas,Long-finned pilot whale,56.215,-2.718055556,Fife,2012,02/09/2012
15409,Globicephala melas,Long-finned pilot whale,56.215,-2.718055556,Fife,2012,02/09/2012
15410,Globicephala melas,Long-finned pilot whale,56.215,-2.718055556,Fife,2012,02/09/2012
15411,Globicephala melas,Long-finned pilot whale,56.215,-2.718055556,Fife,2012,02/09/2012
15412,Globicephala melas,Long-finned pilot whale,56.215,-2.718055556,Fife,2012,02/09/2012
15413,Globicephala melas,Long-finned pilot whale,56.215,-2.718055556,Fife,2012,02/09/2012
15414,Globicephala melas,Long-finned pilot whale,56.215,-2.718055556,Fife,2012,02/09/2012
15415,Globicephala melas,Long-finned pilot whale,56.215,-2.718055556,Fife,2012,02/09/2012
