"","S.W.No.","Name.Current.Sci","Name.Common","Latitude","Longitude","County","Year","Date"
"338","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"339","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"340","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"341","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"342","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"343","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"344","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"345","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"346","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"347","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"348","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"349","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"350","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"351","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"352","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"353","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"354","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"355","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"356","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"357","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"358","1929/25","Lagenorhynchus acutus","White-sided dolphin",60.2271,-1.3061,"Shetland Islands, Scotland",1929,"27/08/1929"
"359","1929/30","Balaenoptera borealis","Sei whale",59.3530977,-2.901218914,"Orkney Islands, Scotland",1929,"03/10/1929"
"360","1929/34","Phocoena phocoena","Harbour porpoise",55.7622,-1.9906,"Northumberland",1929,"20/11/1929"
"361","1929/35","Lagenorhynchus acutus","White-sided dolphin",57.4732,-0.3957,"Aberdeen, Scotland",1929,"03/12/1929"
"362","1930/6","Phocoena phocoena","Harbour porpoise",55.7693,-1.9879,"Northumberland",1930,"26/02/1930"
"363","1930/15","Phocoena phocoena","Harbour porpoise",60.1366,-1.2846,"Shetland Islands, Scotland",1930,"15/05/1930"
"364","1930/23","Unknown odontocete","Unknown odontocete",59.5525,-1.6163,"Shetland Islands, Scotland",1930,"16/08/1930"
"365","1930/27","Ziphius cavirostris","Cuvier's Beaked whale",57.35250662,-7.402535162,"Western Isles, Scotland",1930,"27/12/1930"
"366","1931/9","Tursiops truncatus","Bottlenose dolphin",55.50529361,-5.509557474,"Argyll, Scotland",1931,"07/04/1931"
"367","1931/10","Lagenorhynchus albirostris","White-beaked dolphin",55.7743,-1.9896,"Northumberland",1931,"09/04/1931"
"368","1931/31","Unknown","Unknown",60.3136,-1.3655,"Shetland Islands, Scotland",1931,"26/08/1931"
"369","1931/33","Unknown odontocete","Unknown odontocete",55.5606,-1.6306,"Northumberland",1931,"08/09/1931"
"370","1931/35","Unknown","Unknown",57.5013,-4.421,"Ross & Cromarty, Scotland",1931,"07/10/1931"
"371","1931/36","Globicephala melas","Long-finned pilot whale",60.6013,-1.0637,"Shetland Islands, Scotland",1931,"31/10/1931"
"372","1931/37","Unknown","Unknown",59.2493,-2.5093,"Orkney Islands, Scotland",1931,"03/11/1931"
"373","1931/40","Unknown","Unknown",57.4433,-7.2635,"Inverness, Scotland",1931,"07/12/1931"
"374","1932/8","Ziphius cavirostris","Cuvier's Beaked whale",57.6154,-7.3392,"Inverness, Scotland",1932,"03/02/1932"
